ID,URL,Title,duration,status,Audio Path,audio_exists,audio_size,audio_status
NjHyudJcouM,https://www.youtube.com/watch?v=NjHyudJcouM,ELIFAZ - SCORPION KPANMAN (HUMOUR 229),4.83,success,Audios/NjHyudJcouM.mp3,True,4628200,ok
DwicVOJeCfM,https://www.youtube.com/watch?v=DwicVOJeCfM,COURSE DE PROXIMITÉ 2020 (LE BOUC BLANC S'EXPRIME),4.08,success,Audios/DwicVOJeCfM.mp3,True,3908892,ok
L0V0tQphgU8,https://www.youtube.com/watch?v=L0V0tQphgU8,ELIFAZ - LA FAIM ET LE BOUC BLANC (HUMOUR 229),3.9,success,Audios/L0V0tQphgU8.mp3,True,3737947,ok
Qfp9C0mNKzg,https://www.youtube.com/watch?v=Qfp9C0mNKzg,Elifaz - RÉVEILLON St BOB (Guest star: Polycarpe deJésus),3.95,success,Audios/Qfp9C0mNKzg.mp3,True,3788520,ok
On83UWu_vqo,https://www.youtube.com/watch?v=On83UWu_vqo,ELIFAZ - SAMOURAÏ ANGI CHOU,3.57,success,Audios/On83UWu_vqo.mp3,True,3420715,ok
dpRbFz9UOY8,https://www.youtube.com/watch?v=dpRbFz9UOY8,ELIFAZ - SANDWICH A LA BAD GEORGY,3.17,success,Audios/dpRbFz9UOY8.mp3,True,3032013,ok
idsCgnJ5iek,https://www.youtube.com/watch?v=idsCgnJ5iek,ELIFAZ - AGONE SUR PILOTIS,2.9,success,Audios/idsCgnJ5iek.mp3,True,2770789,ok
6w0jTz78CeM,https://www.youtube.com/watch?v=6w0jTz78CeM,ELIFAZ - UNE PETITE VIS,3.67,success,Audios/6w0jTz78CeM.mp3,True,3516428,ok
s2ZbmvqRfa4,https://www.youtube.com/watch?v=s2ZbmvqRfa4,ELIFAZ - CAVALIER PIERRE (Français),3.17,success,Audios/s2ZbmvqRfa4.mp3,True,3028252,ok
40DjAmK9zzQ,https://www.youtube.com/watch?v=40DjAmK9zzQ,Elifaz - FC BARCELONE PERD RAKOUPA,2.7,success,Audios/40DjAmK9zzQ.mp3,True,2580200,ok
FvlVjFDJZ1E,https://www.youtube.com/watch?v=FvlVjFDJZ1E,ELIFAZ - MOTIVONS LE COUREUR,3.28,success,Audios/FvlVjFDJZ1E.mp3,True,3139011,ok
Lu49MGlV6zc,https://www.youtube.com/watch?v=Lu49MGlV6zc,LA GRANDE RÉUNION FAMILIALE (INVITATION DE PAPER MOUCHOR),2.2,success,Audios/Lu49MGlV6zc.mp3,True,2109995,ok
4YNt7STP-Lk,https://www.youtube.com/watch?v=4YNt7STP-Lk,ELIFAZ - ARCHITECTE,2.15,success,Audios/4YNt7STP-Lk.mp3,True,2056915,ok
nFZ_6Kb6EgU,https://www.youtube.com/watch?v=nFZ_6Kb6EgU,NANNAN ROUGE S'INVITE A LA GRANDE RÉUNION FAMILIALE,2.12,success,Audios/nFZ_6Kb6EgU.mp3,True,2030165,ok
gz6KlygaDwE,https://www.youtube.com/watch?v=gz6KlygaDwE,LA GRANDE RÉUNION FAMILIALE 2,2.18,success,Audios/gz6KlygaDwE.mp3,True,2092441,ok
NazGFDRaUAs,https://www.youtube.com/watch?v=NazGFDRaUAs,ELIFAZ - THÉORÈME DE BÈRÈ RACHIDI,2.83,success,Audios/NazGFDRaUAs.mp3,True,1616,ok
0zr4l7ydNxg,https://www.youtube.com/watch?v=0zr4l7ydNxg,GRANDE RÉUNION FAMILIALE 2,0.53,success,Audios/0zr4l7ydNxg.mp3,True,509630,ok
kPJRdYAConE,https://www.youtube.com/watch?v=kPJRdYAConE,FOO ÉVANGILE AU PUITS DE LA MORT (La Grande Réunion Familiale 2),2.9,success,Audios/kPJRdYAConE.mp3,True,2772461,ok
x4LcrwNXDTY,https://www.youtube.com/watch?v=x4LcrwNXDTY,10% DE TANTIE CLOCLO ET FOO BALANCE (La Grande Réunion Familiale 2),3.67,success,Audios/x4LcrwNXDTY.mp3,True,3508487,ok
81U3_gIuSXI,https://www.youtube.com/watch?v=81U3_gIuSXI,ELIFAZ : DÉBAT AVEC LE CHEF DE FAMILLE (LA GRANDE RÉUNION FAMILIALE 2),3.52,success,Audios/81U3_gIuSXI.mp3,True,3376412,ok
22jWk_62xzM,https://www.youtube.com/watch?v=22jWk_62xzM,LE DERNIER MIRACLE DE BAD GEORGY (LA GRANDE REUNION FAMILIALE2),2.18,success,Audios/22jWk_62xzM.mp3,True,2088680,ok
rMXZIP11yw4,https://www.youtube.com/watch?v=rMXZIP11yw4,ELIFAZ - LA PROMESSE EST UNE...,4.25,success,Audios/rMXZIP11yw4.mp3,True,4069388,ok
v4wsELH6cPQ,https://www.youtube.com/watch?v=v4wsELH6cPQ,LE CANDIDAT PIPI WOBAHO NOUS DONNE RENDEZ-VOUS POUR LE 14 NOVEMBRE 2020,1.62,success,Audios/v4wsELH6cPQ.mp3,True,1551602,ok
sV5JLg7aL1o,https://www.youtube.com/watch?v=sV5JLg7aL1o,DIAMANT SERVICE IMMOBILIER,2.87,success,Audios/sV5JLg7aL1o.mp3,True,2749055,ok
Lsq4gkhxEYY,https://www.youtube.com/watch?v=Lsq4gkhxEYY,ELIFAZ - LE TOURISTE,3.48,success,Audios/Lsq4gkhxEYY.mp3,True,3330854,ok
mSVtgBvSm4A,https://www.youtube.com/watch?v=mSVtgBvSm4A,"39/40, C'EST BAD!",6.03,success,Audios/mSVtgBvSm4A.mp3,True,5787200,ok
ARcbBlPfdAo,https://www.youtube.com/watch?v=ARcbBlPfdAo,RESURRECTION DE FOO EVANGILE (Guest LE PARISIEN),7.48,success,Audios/ARcbBlPfdAo.mp3,True,7181094,ok
CEog1gI3je8,https://www.youtube.com/watch?v=CEog1gI3je8,ELIFAZ - VOEUX DU CHEF DE FAMILLE AUX AGONOIS 2021,2.2,success,Audios/CEog1gI3je8.mp3,True,2105398,ok
WpUgtxeFUXM,https://www.youtube.com/watch?v=WpUgtxeFUXM,LA GRANDE COURSE AGONALE: CANDIDAT EPP,6.9,success,Audios/WpUgtxeFUXM.mp3,True,6624373,ok
z44DGENG7ts,https://www.youtube.com/watch?v=z44DGENG7ts,LA GRANDE COURSE AGONALE: CANDIDAT UP,6.97,success,Audios/z44DGENG7ts.mp3,True,6687067,ok
dGfuKXp-bRY,https://www.youtube.com/watch?v=dGfuKXp-bRY,LA GRANDE COURSE AGONALE: CANDIDAT PIN,7.62,success,Audios/dGfuKXp-bRY.mp3,True,7299795,ok
Q2nZMKLI5xc,https://www.youtube.com/watch?v=Q2nZMKLI5xc,LA GRANDE COURSE AGONALE: CANDIDAT BR,8.65,success,Audios/Q2nZMKLI5xc.mp3,True,8294538,ok
9Tv-uGE13fQ,https://www.youtube.com/watch?v=9Tv-uGE13fQ,LA GRANDE COURSE AGONALE: CANDIDAT PRD,8.6,success,Audios/9Tv-uGE13fQ.mp3,True,8250652,ok
mpgSujabz5Q,https://www.youtube.com/watch?v=mpgSujabz5Q,LA GRANDE COURSE AGONALE: CANDIDAT UPAR,6.97,success,Audios/mpgSujabz5Q.mp3,True,6687067,ok
yl10Y5xNu_E,https://www.youtube.com/watch?v=yl10Y5xNu_E,LA GRANDE COURSE AGONALE: CANDIDATE FEUX,11.1,success,Audios/yl10Y5xNu_E.mp3,True,10646812,ok
Jy1abLA3eJs,https://www.youtube.com/watch?v=Jy1abLA3eJs,ELIFAZ - INFIDELITE DU CHEF DE FAMILLE,5.05,success,Audios/Jy1abLA3eJs.mp3,True,4842195,ok
EoFyK2e-PP8,https://www.youtube.com/watch?v=EoFyK2e-PP8,LA GRANDE COURSE AGONALE: CANDIDAT ACRF,12.32,success,Audios/EoFyK2e-PP8.mp3,True,11813754,ok
TY7eJgehq3E,https://www.youtube.com/watch?v=TY7eJgehq3E,LA GRANDE COURSE AGONALE: CANDIDAT GOLF,9.2,success,Audios/TY7eJgehq3E.mp3,True,8824928,ok
2LQOCFYkCkw,https://www.youtube.com/watch?v=2LQOCFYkCkw,ELIFAZ - MA DOUDOU LA MÉLANGEUSE,5.72,success,Audios/2LQOCFYkCkw.mp3,True,5487106,ok
a_NbrcbZhc4,https://www.youtube.com/watch?v=a_NbrcbZhc4,CONCOURS JEUNE TALENT AGONAL DE L'HUMOUR (CANDIDAT LE MORT),7.75,success,Audios/a_NbrcbZhc4.mp3,True,7431452,ok
HD2VSJqk1Vk,https://www.youtube.com/watch?v=HD2VSJqk1Vk,NÉNÉ L'INVERSÉ ANNONCE SA VICTOIRE POUR LA GRANDE COURSE AGONALE,1.82,success,Audios/HD2VSJqk1Vk.mp3,True,1733832,ok
txhwANJl634,https://www.youtube.com/watch?v=txhwANJl634,ELIFAZ - LE RETOUR AU BERCAIL,3.38,success,Audios/txhwANJl634.mp3,True,3236813,ok
dUcTZGdT1kU,https://www.youtube.com/watch?v=dUcTZGdT1kU,LA GRANDE COURSE AGONALE (Extrait),9.4,success,Audios/dUcTZGdT1kU.mp3,True,9015099,ok
chL1jZd1cbI,https://www.youtube.com/watch?v=chL1jZd1cbI,LA GRANDE COURSE AGONALE 2021 (Spectacle intégral),129.3,success,Audios/chL1jZd1cbI.mp3,True,124121058,ok
rzf8rb_bm58,https://www.youtube.com/watch?v=rzf8rb_bm58,Néné l'Inversé se prononce sur les résultats de LA GRANDE COURSE AGONALE 2021,2.28,success,Audios/rzf8rb_bm58.mp3,True,2185228,ok
VIhk4cL0csk,https://www.youtube.com/watch?v=VIhk4cL0csk,ELIFAZ - LA FICHE DE RECONNAISSANCE DE GROSSESSE,3.6,success,Audios/VIhk4cL0csk.mp3,True,3453316,ok
WcqMqyNOWxM,https://www.youtube.com/watch?v=WcqMqyNOWxM,ELIFAZ - OPPOSITION MOUVANCIERE,6.07,success,Audios/WcqMqyNOWxM.mp3,True,5817293,ok
pfb6ARCTpXc,https://www.youtube.com/watch?v=pfb6ARCTpXc,ELIFAZ   REVENANTS CHERCHENT DES REVENUS,4.4,success,Audios/pfb6ARCTpXc.mp3,True,4211494,ok
DNfuxh6ieq0,https://www.youtube.com/watch?v=DNfuxh6ieq0,LA GRANDE RÉUNION FAMILIALE 3 (ON EN PARLE),1.47,success,Audios/DNfuxh6ieq0.mp3,True,1404480,ok
2vW2WytY9ns,https://www.youtube.com/watch?v=2vW2WytY9ns,ELIFAZ - A VENDRE,5.17,success,Audios/2vW2WytY9ns.mp3,True,4950028,ok
5g5YNC0FLLU,https://www.youtube.com/watch?v=5g5YNC0FLLU,ZEYNAB - LA CONVOCATION,1.5,success,Audios/5g5YNC0FLLU.mp3,True,1434991,ok
NL3WQCTWAgQ,https://www.youtube.com/watch?v=NL3WQCTWAgQ,Benin National Anthem (Instrumental),1.13,success,Audios/NL3WQCTWAgQ.mp3,True,1085160,ok
fr7tPzItNk0,https://www.youtube.com/watch?v=fr7tPzItNk0,GRANDE REUNION FAMILIALE 3 (INTRODUCTION),10.55,success,Audios/fr7tPzItNk0.mp3,True,10114332,ok
CbvwBprqMXY,https://www.youtube.com/watch?v=CbvwBprqMXY,LA GRANDE REUNION FAMILIALE (LE COWBOY),5.18,success,Audios/CbvwBprqMXY.mp3,True,4961731,ok
7H5jnUwadRk,https://www.youtube.com/watch?v=7H5jnUwadRk,ELIFAZ - FOO BEBE LE BOUK,4.4,success,Audios/7H5jnUwadRk.mp3,True,4208987,ok
6fOBINgOq0E,https://www.youtube.com/watch?v=6fOBINgOq0E,ELIFAZ - BRUIT DU SILENCE,4.68,success,Audios/6fOBINgOq0E.mp3,True,4494453,ok
1B7ZKif-DnE,https://www.youtube.com/watch?v=1B7ZKif-DnE,TENDANCES ET COULEURS DRESSE LE LIT A NANNAN ROUGE et BEBE LE BOUK,15.08,success,Audios/1B7ZKif-DnE.mp3,True,14468631,ok
YBdv_AHtHvM,https://www.youtube.com/watch?v=YBdv_AHtHvM,ELIFAZ - SCOFIELD OF KANSOUNKPA,3.55,success,Audios/YBdv_AHtHvM.mp3,True,3400653,ok
Ueslzuf7kPs,https://www.youtube.com/watch?v=Ueslzuf7kPs,ELIFAZ - TMSR (Tout Mindékpo Sera Rendu),2.33,success,Audios/Ueslzuf7kPs.mp3,True,2236637,ok
xiFKv82Udmo,https://www.youtube.com/watch?v=xiFKv82Udmo,ELIFAZ - LDEP (Le Dimanche En Panamera),3.12,success,Audios/xiFKv82Udmo.mp3,True,2978097,ok
9axZhmB6Ssc,https://www.youtube.com/watch?v=9axZhmB6Ssc,ELIFAZ - MARIAGE SANS AMOUR,3.62,success,Audios/9axZhmB6Ssc.mp3,True,3467945,ok
Y0BZmUV2BcU,https://www.youtube.com/watch?v=Y0BZmUV2BcU,Elifaz - MA DOUDOU,0.7,success,Audios/Y0BZmUV2BcU.mp3,True,658423,ok
BFJp7_rwWqU,https://www.youtube.com/watch?v=BFJp7_rwWqU,ELIFAZ - ETCHIKÔ (Clip Vidéo Officielle),2.72,success,Audios/BFJp7_rwWqU.mp3,True,2603187,ok
zhdUtsSCFwU,https://www.youtube.com/watch?v=zhdUtsSCFwU,Elifaz - Alino Mélomé,4.32,success,Audios/zhdUtsSCFwU.mp3,True,4129992,ok
LgMAZJ4rQOk,https://www.youtube.com/watch?v=LgMAZJ4rQOk,Vœux du Chef de Famille au Agonois 2022 (Humour),3.27,success,Audios/LgMAZJ4rQOk.mp3,True,3122293,ok
vzfOY9c_u-s,https://www.youtube.com/watch?v=vzfOY9c_u-s,Elifaz - St PAPOUNI,5.13,success,Audios/vzfOY9c_u-s.mp3,True,4922443,ok
3Z6l8sVPLhQ,https://www.youtube.com/watch?v=3Z6l8sVPLhQ,Elifaz - Code Promo,4.13,success,Audios/3Z6l8sVPLhQ.mp3,True,3963644,ok
4ULBrT4IWL4,https://www.youtube.com/watch?v=4ULBrT4IWL4,Elifaz - Anniversaire du Chef,5.78,success,Audios/4ULBrT4IWL4.mp3,True,5536843,ok
X0Q7rzTTYTk,https://www.youtube.com/watch?v=X0Q7rzTTYTk,Première invitation pour la Grande Réunion Familiale 4: NANNAN ROUGE,1.8,success,Audios/X0Q7rzTTYTk.mp3,True,1714188,ok
V---Gm9K7C8,https://www.youtube.com/watch?v=V---Gm9K7C8,LAJAGUAR sera à la Grande Réunion Familiale du Samedi 6 Août 2022 au Palais des Congrès de Cotonou,0.38,success,Audios/V---Gm9K7C8.mp3,True,363762,ok
Ap3biXAI2sQ,https://www.youtube.com/watch?v=Ap3biXAI2sQ,Le Grand 9 Samuel Eto'o s'invite à La Grande Réunion Familiale 4,2.6,success,Audios/Ap3biXAI2sQ.mp3,True,2494936,ok
AnOaoDXR9Ys,https://www.youtube.com/watch?v=AnOaoDXR9Ys,Mouss Le Somnifère,1.72,success,Audios/AnOaoDXR9Ys.mp3,True,1640627,ok
f0VZimPFsQ4,https://www.youtube.com/watch?v=f0VZimPFsQ4,Elifaz - Mariage de Foo Balance,4.98,success,Audios/f0VZimPFsQ4.mp3,True,4773231,ok
CryLv2xOpo8,https://www.youtube.com/watch?v=CryLv2xOpo8,Le Répétiteur,1.95,success,Audios/CryLv2xOpo8.mp3,True,1859220,ok
imdG4ZBaMGI,https://www.youtube.com/watch?v=imdG4ZBaMGI,Elifaz - Prison Break à MAGA HOUSE (Extrait Grande Réunion Familiale 4),4.6,success,Audios/imdG4ZBaMGI.mp3,True,4412951,ok
VCWmXWukFZ8,https://www.youtube.com/watch?v=VCWmXWukFZ8,Elifaz - No Nannan Don't Cry (Humour),5.12,success,Audios/VCWmXWukFZ8.mp3,True,4899455,ok
kIqxhm63mTA,https://www.youtube.com/watch?v=kIqxhm63mTA,Elifaz - Gayman (Humour),5.33,success,Audios/kIqxhm63mTA.mp3,True,5111360,ok
8BzP1DLNtzE,https://www.youtube.com/watch?v=8BzP1DLNtzE,ÊTES-VOUS PRÊTS?,1.32,success,Audios/8BzP1DLNtzE.mp3,True,1254015,ok
QVWo3urv3BQ,https://www.youtube.com/watch?v=QVWo3urv3BQ,Elifaz feat Paper Mouchor - GLOIRE A DIEU,2.62,success,Audios/QVWo3urv3BQ.mp3,True,2497862,ok
cjB_CfqAO2I,https://www.youtube.com/watch?v=cjB_CfqAO2I,Elifaz - Bon Anniversaire,6.07,success,Audios/cjB_CfqAO2I.mp3,True,5809352,ok
dcrnWA7ANEM,https://www.youtube.com/watch?v=dcrnWA7ANEM,RUMBA COLTAN  : DOCUMENTAIRE SUR LA RUMBA CONGOLAISE,50.95,success,Audios/dcrnWA7ANEM.mp3,True,48903870,ok
UtMQ7jGr6NI,https://www.youtube.com/watch?v=UtMQ7jGr6NI,Un Coq dans la Basse Cour (Extrait),2.48,success,Audios/UtMQ7jGr6NI.mp3,True,2375818,ok
1veIKty5rOk,https://www.youtube.com/watch?v=1veIKty5rOk,Elifaz - Cuisine (Sous-titrage français),4.4,success,Audios/1veIKty5rOk.mp3,True,4223615,ok
xIpZsc0e4WU,https://www.youtube.com/watch?v=xIpZsc0e4WU,La Grande Réunion Familiale 4 (Version intégrale),67.88,success,Audios/xIpZsc0e4WU.mp3,True,65156213,ok
Hnfk_k7GiFQ,https://www.youtube.com/watch?v=Hnfk_k7GiFQ,Elifaz - Visite de courtoisie (Humour),4.6,success,Audios/Hnfk_k7GiFQ.mp3,True,4402502,ok
wvcQXmeKd1Q,https://www.youtube.com/watch?v=wvcQXmeKd1Q,Elifaz - L'appel (Humour),6.85,success,Audios/wvcQXmeKd1Q.mp3,True,6575053,ok
uIn_Bi_pM8w,https://www.youtube.com/watch?v=uIn_Bi_pM8w,Paper Mouchor dans GLOIRE A DIEU (Version Live à la Grande Réunion Familiale),3.43,success,Audios/uIn_Bi_pM8w.mp3,True,3280699,ok
qUIU_5VCnKY,https://www.youtube.com/watch?v=qUIU_5VCnKY,Elifaz - 0 de retenu,4.07,success,Audios/qUIU_5VCnKY.mp3,True,3898861,ok
2wQeWsfCnCE,https://www.youtube.com/watch?v=2wQeWsfCnCE,Elifaz - La recharge (Humour),3.03,success,Audios/2wQeWsfCnCE.mp3,True,2909551,ok
dcCiiuiGHAU,https://www.youtube.com/watch?v=dcCiiuiGHAU,Elifaz - Heure de gloire (Humour),4.4,success,Audios/dcCiiuiGHAU.mp3,True,4212748,ok
1MgVVtZYHyE,https://www.youtube.com/watch?v=1MgVVtZYHyE,Elifaz - Quand Kèmi Se Bat (Humour),6.23,success,Audios/1MgVVtZYHyE.mp3,True,5970267,ok
x-niWqgAIZQ,https://www.youtube.com/watch?v=x-niWqgAIZQ,Elifaz - Anniversaire de musique (Humour),4.42,success,Audios/x-niWqgAIZQ.mp3,True,4232810,ok
PwAD6e-K5uM,https://www.youtube.com/watch?v=PwAD6e-K5uM,"""UN COQ DANS LA BASSE COUR"" s'invite dans la programmation du Festival La Grande Réunion Familiale",2.1,success,Audios/PwAD6e-K5uM.mp3,True,2010521,ok
JRAK3H4bQ60,https://www.youtube.com/watch?v=JRAK3H4bQ60,Elifaz - Gogo Days (Extrait de La Grande Réunion Familiale 6),2.27,success,Audios/JRAK3H4bQ60.mp3,True,2177287,ok
Wpa2JbjupM8,https://www.youtube.com/watch?v=Wpa2JbjupM8,Elifaz - Hêvioxo Man MAn (Humour),6.35,success,Audios/Wpa2JbjupM8.mp3,True,6086877,ok
MbodQUiN-bA,https://www.youtube.com/watch?v=MbodQUiN-bA,Elifaz - Kèmi et Les Dealers (Humour),5.73,success,Audios/MbodQUiN-bA.mp3,True,5497973,ok
natUPLXVv8k,https://www.youtube.com/watch?v=natUPLXVv8k,Elifaz - Le Fâ (Humour),2.68,success,Audios/natUPLXVv8k.mp3,True,2573094,ok
kXPGElJnml4,https://www.youtube.com/watch?v=kXPGElJnml4,Elifaz - Pop Corn🍿 (Humour),4.9,success,Audios/kXPGElJnml4.mp3,True,4702178,ok
XSGxuESqoFs,https://www.youtube.com/watch?v=XSGxuESqoFs,Elifaz - Le Dernier Anniversaire (Humour),6.32,success,Audios/XSGxuESqoFs.mp3,True,6066815,ok
v_9AXhk--8Y,https://www.youtube.com/watch?v=v_9AXhk--8Y,"[Replay] Nyonúxó N°91 : ""Un couple peut il travailler dans le même service""",52.02,success,Audios/v_9AXhk--8Y.mp3,True,49934557,ok
-rgEvWd0oX0,https://www.youtube.com/watch?v=-rgEvWd0oX0,"[Replay] Nyonúxó N°90 : ""Pourquoi les hommes mariés ne restent ils pas à la maison""",49.88,success,Audios/-rgEvWd0oX0.mp3,True,47887393,ok
H8sJ7eFzbRg,https://www.youtube.com/watch?v=H8sJ7eFzbRg,"[Replay] Nyonúxó N°89 : ""Jalousie dans le couple""",46.78,success,Audios/H8sJ7eFzbRg.mp3,True,44901911,ok
M1o6fp6vJKo,https://www.youtube.com/watch?v=M1o6fp6vJKo,"[Replay] Nyonúxó N°88 : ""Peut on épouser une femme plus âgée que soit ?""",54.0,success,Audios/M1o6fp6vJKo.mp3,True,51826240,ok
9DJRSLzyGoY,https://www.youtube.com/watch?v=9DJRSLzyGoY,"[Replay] Nyonúxó N°87 : ""Les bonnes qui deviennent des coépouses""",52.05,success,Audios/9DJRSLzyGoY.mp3,True,49958799,ok
gPOK3kOmwbQ,https://www.youtube.com/watch?v=gPOK3kOmwbQ,"[Replay] Nyonúxó N°86 : ""Divorce et garde des enfants""",57.28,success,Audios/gPOK3kOmwbQ.mp3,True,54985594,ok
DOX-r6-rwhQ,https://www.youtube.com/watch?v=DOX-r6-rwhQ,"[Replay] Nyonúxó N°85 : ""Pourquoi tant d'infidélité dans le couple""",49.65,success,Audios/DOX-r6-rwhQ.mp3,True,47652500,ok
z1YTnowDUWY,https://www.youtube.com/watch?v=z1YTnowDUWY,"[Replay] Nyonúxó N°84 : ""Les réseaux sociaux""",54.52,success,Audios/z1YTnowDUWY.mp3,True,52322358,ok
pb2urwj4io0,https://www.youtube.com/watch?v=pb2urwj4io0,"[Replay] Nyonúxó N°83 : ""Héritage de la femme""",56.87,success,Audios/pb2urwj4io0.mp3,True,54588115,ok
S7CxBaIqUYQ,https://www.youtube.com/watch?v=S7CxBaIqUYQ,"[Replay] Nyonúxó N°82 : ""Fréquentations d'une femme mariée""",57.5,success,Audios/S7CxBaIqUYQ.mp3,True,55187050,ok
WYfwvVabfbU,https://www.youtube.com/watch?v=WYfwvVabfbU,"[Replay] Nyonúxó N°81 : ""Sortie de bébé""",57.32,success,Audios/WYfwvVabfbU.mp3,True,55023628,ok
ph4hKBpgAmQ,https://www.youtube.com/watch?v=ph4hKBpgAmQ,"[Replay] Nyonúxó N°80 : ""La question de la réconciliation débattue""",57.92,success,Audios/ph4hKBpgAmQ.mp3,True,55589545,ok
4KBoDWrdycc,https://www.youtube.com/watch?v=4KBoDWrdycc,"[Replay] Nyonúxó N°79 : ""La question du bain du bébé débattue""",54.07,success,Audios/4KBoDWrdycc.mp3,True,51898547,ok
PIzy0rMGM6w,https://www.youtube.com/watch?v=PIzy0rMGM6w,"[Replay] Nyonúxó N°78 : ""La rancune dans le couple""",52.32,success,Audios/PIzy0rMGM6w.mp3,True,50216680,ok
nbJsBT3uHuU,https://www.youtube.com/watch?v=nbJsBT3uHuU,"[Replay] Nyonúxó N°77 : ""La question de la nudité de la femme débattue""",53.1,success,Audios/nbJsBT3uHuU.mp3,True,50968170,ok
woi_JIVHogU,https://www.youtube.com/watch?v=woi_JIVHogU,"[Replay] Nyonúxó N°76 : ""La question de l'insatisfaction sexuelle dans le couple""",58.53,success,Audios/woi_JIVHogU.mp3,True,56187644,ok
mfwe092pE6A,https://www.youtube.com/watch?v=mfwe092pE6A,"Nyonúxó N°75 : ""Le divorce : causes et conséquences""",59.5,success,Audios/mfwe092pE6A.mp3,True,57110080,ok
aWmc6ayYTtw,https://www.youtube.com/watch?v=aWmc6ayYTtw,"[Replay] Nyonúxó N°74 : ""En couple, toute vérité est-elle bonne à dire ?""",59.83,success,Audios/aWmc6ayYTtw.mp3,True,57429401,ok
05tMHFXI2oI,https://www.youtube.com/watch?v=05tMHFXI2oI,"[Replay] Nyonúxó N°73 : ""Le sexe avant le mariage en débats""",56.53,success,Audios/05tMHFXI2oI.mp3,True,54264614,ok
gYk1r9tSxsc,https://www.youtube.com/watch?v=gYk1r9tSxsc,"[Replay] Nyonúxó N°72 : ""Comment choisir son/sa conjoint.e ?""",56.95,success,Audios/gYk1r9tSxsc.mp3,True,54669617,ok
WmVacqj4wqQ,https://www.youtube.com/watch?v=WmVacqj4wqQ,"[Replay] Nyonúxó N°71 : ""La cybercriminalité""",59.18,success,Audios/WmVacqj4wqQ.mp3,True,56803298,ok
QCL-LaVzrOo,https://www.youtube.com/watch?v=QCL-LaVzrOo,"[Replay] Nyonúxó N°70 : ""Accessoires de beauté : les perles à la taille""",59.95,success,Audios/QCL-LaVzrOo.mp3,True,57551863,ok
jbNcSaVKnD8,https://www.youtube.com/watch?v=jbNcSaVKnD8,"[Replay] Nyonúxó N°69 : ""Comment bien préparer la jeune fille pour le mariage ?""",57.03,success,Audios/jbNcSaVKnD8.mp3,True,54749865,ok
D3UxZUSy540,https://www.youtube.com/watch?v=D3UxZUSy540,"[Replay] Nyonúxó N°68 : ""Les malédictions dans le couple""",59.42,success,Audios/D3UxZUSy540.mp3,True,57033594,ok
SMFGP1PopqA,https://www.youtube.com/watch?v=SMFGP1PopqA,"[Replay] Nyonúxó N°67 : ""Le régime de la communauté de biens en questions ?""",59.42,success,Audios/SMFGP1PopqA.mp3,True,57032758,ok
ofcOzF0Yyms,https://www.youtube.com/watch?v=ofcOzF0Yyms,"[Replay] Nyonúxó N°66 : ""Comment effectuer le choix du domicile conjugal ?""",56.02,success,Audios/ofcOzF0Yyms.mp3,True,53763063,ok
XnmPggztyb4,https://www.youtube.com/watch?v=XnmPggztyb4,"[Replay] ""Nyonúxó"" N°65 : Ces choses qui tuent l'amour dans le couple",55.32,success,Audios/XnmPggztyb4.mp3,True,53101434,ok
KncgRprCHrU,https://www.youtube.com/watch?v=KncgRprCHrU,"[Replay] Nyonúxó N°64 : ""Le mariage : quel âge idéal pour s'engager ?""",58.3,success,Audios/KncgRprCHrU.mp3,True,55963618,ok
DrhA8yOnnfw,https://www.youtube.com/watch?v=DrhA8yOnnfw,"[Replay] Nyonúxó N°63 : ""Le mariage inter-religieux : une réalité qui fait débat""",58.35,success,Audios/DrhA8yOnnfw.mp3,True,56011684,ok
zcmBrGb7Zlo,https://www.youtube.com/watch?v=zcmBrGb7Zlo,"[Replay] Nyonúxó N°62 : ""L'hygiène menstruelle en question""",58.05,success,Audios/zcmBrGb7Zlo.mp3,True,55718276,ok
jeC_F2Jr6Oo,https://www.youtube.com/watch?v=jeC_F2Jr6Oo,"[Replay] Nyonúxó N°61 : ""Le rêve de l'extérieur à tout prix""",56.98,success,Audios/jeC_F2Jr6Oo.mp3,True,54703053,ok
WP73ZkPaqdo,https://www.youtube.com/watch?v=WP73ZkPaqdo,"[Replay] Nyonúxó N°60 : ""Quel intérêt à préserver sa virginité jusqu'au mariage ?""",58.43,success,Audios/WP73ZkPaqdo.mp3,True,56094022,ok
5wnlyT8s5R0,https://www.youtube.com/watch?v=5wnlyT8s5R0,"[Replay] Nyonúxó N°57 : ""La société béninoise face à la question du viol sur mineur""",58.75,success,Audios/5wnlyT8s5R0.mp3,True,56389519,ok
dBH4W0qSelo,https://www.youtube.com/watch?v=dBH4W0qSelo,"[Replay] Nyonúxó N°59 : ""Autour de la question des violences conjugales au Bénin""",55.93,success,Audios/dBH4W0qSelo.mp3,True,53682815,ok
09Ib_h8yhWM,https://www.youtube.com/watch?v=09Ib_h8yhWM,"[Replay] Nyonúxó N°56 : ""La gestion des dépenses financières dans le couple ?""",60.6,success,Audios/09Ib_h8yhWM.mp3,True,58177130,ok
3x2w1T5UIKI,https://www.youtube.com/watch?v=3x2w1T5UIKI,"[Replay] Nyonúxó N°58 : ""La sexualité au sein du couple""",58.32,success,Audios/3x2w1T5UIKI.mp3,True,55970306,ok
